policy,timestep,cycle,consumer_pe,block_id,producer_pe,hit,stall_cycles,step_stall_cycles,transfer_hops,prefetched_hit
reactive,13,416,4,54,54,False,56,56,14,False
reactive,13,416,5,55,55,False,56,56,14,False
reactive,13,416,6,56,56,False,56,56,14,False
reactive,13,416,7,57,57,False,56,56,14,False
reactive,13,416,8,58,58,False,56,56,14,False
reactive,13,416,9,59,59,False,56,56,14,False
reactive,13,416,10,60,60,False,56,56,14,False
reactive,13,416,11,61,61,False,56,56,14,False
reactive,13,416,12,62,62,False,56,56,14,False
reactive,13,416,13,63,63,False,56,56,14,False
reactive,13,416,14,0,0,False,56,56,14,False
reactive,13,416,15,1,1,False,56,56,14,False
reactive,13,416,16,2,2,False,56,56,14,False
reactive,13,416,17,3,3,False,56,56,14,False
reactive,13,416,18,4,4,False,56,56,14,False
reactive,13,416,19,5,5,False,56,56,14,False
reactive,13,416,20,6,6,False,56,56,14,False
reactive,13,416,21,7,7,False,56,56,14,False
reactive,13,416,22,8,8,False,56,56,14,False
reactive,13,416,23,9,9,False,56,56,14,False
reactive,13,416,24,10,10,False,56,56,14,False
reactive,13,416,25,11,11,False,56,56,14,False
reactive,13,416,26,12,12,False,56,56,14,False
reactive,13,416,27,13,13,False,56,56,14,False
reactive,13,416,28,14,14,False,56,56,14,False
reactive,13,416,29,15,15,False,56,56,14,False
reactive,13,416,30,16,16,False,56,56,14,False
reactive,13,416,31,17,17,False,56,56,14,False
reactive,13,416,32,18,18,False,56,56,14,False
reactive,13,416,33,19,19,False,56,56,14,False
reactive,13,416,34,20,20,False,56,56,14,False
reactive,13,416,35,21,21,False,56,56,14,False
reactive,13,416,36,22,22,False,56,56,14,False
reactive,13,416,37,23,23,False,56,56,14,False
reactive,13,416,38,24,24,False,56,56,14,False
reactive,13,416,39,25,25,False,56,56,14,False
reactive,13,416,40,26,26,False,56,56,14,False
reactive,13,416,41,27,27,False,56,56,14,False
reactive,13,416,42,28,28,False,56,56,14,False
reactive,13,416,43,29,29,False,56,56,14,False
reactive,13,416,44,30,30,False,56,56,14,False
reactive,13,416,45,31,31,False,56,56,14,False
reactive,13,416,46,32,32,False,56,56,14,False
reactive,13,416,47,33,33,False,56,56,14,False
reactive,13,416,48,34,34,False,56,56,14,False
reactive,13,416,49,35,35,False,56,56,14,False
reactive,13,416,50,36,36,False,56,56,14,False
reactive,13,416,51,37,37,False,56,56,14,False
reactive,13,416,52,38,38,False,56,56,14,False
reactive,13,416,53,39,39,False,56,56,14,False
reactive,13,416,54,40,40,False,56,56,14,False
reactive,13,416,55,41,41,False,56,56,14,False
reactive,13,416,56,42,42,False,56,56,14,False
reactive,13,416,57,43,43,False,56,56,14,False
reactive,13,416,58,44,44,False,56,56,14,False
reactive,13,416,59,45,45,False,56,56,14,False
reactive,13,416,60,46,46,False,56,56,14,False
reactive,13,416,61,47,47,False,56,56,14,False
reactive,13,416,62,48,48,False,56,56,14,False
reactive,13,416,63,49,49,False,56,56,14,False
reactive,14,476,0,49,49,False,60,60,15,False
reactive,14,476,1,50,50,False,60,60,15,False
reactive,14,476,2,51,51,False,60,60,15,False
reactive,14,476,3,52,52,False,60,60,15,False
reactive,14,476,4,53,53,False,60,60,15,False
reactive,14,476,5,54,54,False,60,60,15,False
reactive,14,476,6,55,55,False,60,60,15,False
reactive,14,476,7,56,56,False,60,60,15,False
reactive,14,476,8,57,57,False,60,60,15,False
reactive,14,476,9,58,58,False,60,60,15,False
reactive,14,476,10,59,59,False,60,60,15,False
reactive,14,476,11,60,60,False,60,60,15,False
reactive,14,476,12,61,61,False,60,60,15,False
reactive,14,476,13,62,62,False,60,60,15,False
reactive,14,476,14,63,63,False,60,60,15,False
reactive,14,476,15,0,0,False,60,60,15,False
reactive,14,476,16,1,1,False,60,60,15,False
reactive,14,476,17,2,2,False,60,60,15,False
reactive,14,476,18,3,3,False,60,60,15,False
reactive,14,476,19,4,4,False,60,60,15,False
reactive,14,476,20,5,5,False,60,60,15,False
reactive,14,476,21,6,6,False,60,60,15,False
reactive,14,476,22,7,7,False,60,60,15,False
reactive,14,476,23,8,8,False,60,60,15,False
reactive,14,476,24,9,9,False,60,60,15,False
reactive,14,476,25,10,10,False,60,60,15,False
reactive,14,476,26,11,11,False,60,60,15,False
reactive,14,476,27,12,12,False,60,60,15,False
reactive,14,476,28,13,13,False,60,60,15,False
reactive,14,476,29,14,14,False,60,60,15,False
reactive,14,476,30,15,15,False,60,60,15,False
reactive,14,476,31,16,16,False,60,60,15,False
reactive,14,476,32,17,17,False,60,60,15,False
reactive,14,476,33,18,18,False,60,60,15,False
reactive,14,476,34,19,19,False,60,60,15,False
reactive,14,476,35,20,20,False,60,60,15,False
reactive,14,476,36,21,21,False,60,60,15,False
reactive,14,476,37,22,22,False,60,60,15,False
reactive,14,476,38,23,23,False,60,60,15,False
reactive,14,476,39,24,24,False,60,60,15,False
reactive,14,476,40,25,25,False,60,60,15,False
reactive,14,476,41,26,26,False,60,60,15,False
reactive,14,476,42,27,27,False,60,60,15,False
reactive,14,476,43,28,28,False,60,60,15,False
reactive,14,476,44,29,29,False,60,60,15,False
reactive,14,476,45,30,30,False,60,60,15,False
reactive,14,476,46,31,31,False,60,60,15,False
reactive,14,476,47,32,32,False,60,60,15,False
reactive,14,476,48,33,33,False,60,60,15,False
reactive,14,476,49,34,34,False,60,60,15,False
reactive,14,476,50,35,35,False,60,60,15,False
reactive,14,476,51,36,36,False,60,60,15,False
reactive,14,476,52,37,37,False,60,60,15,False
reactive,14,476,53,38,38,False,60,60,15,False
reactive,14,476,54,39,39,False,60,60,15,False
reactive,14,476,55,40,40,False,60,60,15,False
reactive,14,476,56,41,41,False,60,60,15,False
reactive,14,476,57,42,42,False,60,60,15,False
reactive,14,476,58,43,43,False,60,60,15,False
reactive,14,476,59,44,44,False,60,60,15,False
reactive,14,476,60,45,45,False,60,60,15,False
reactive,14,476,61,46,46,False,60,60,15,False
reactive,14,476,62,47,47,False,60,60,15,False
reactive,14,476,63,48,48,False,60,60,15,False
reactive,15,540,0,48,48,False,64,64,16,False
reactive,15,540,1,49,49,False,64,64,16,False
reactive,15,540,2,50,50,False,64,64,16,False
reactive,15,540,3,51,51,False,64,64,16,False
reactive,15,540,4,52,52,False,64,64,16,False
reactive,15,540,5,53,53,False,64,64,16,False
reactive,15,540,6,54,54,False,64,64,16,False
reactive,15,540,7,55,55,False,64,64,16,False
reactive,15,540,8,56,56,False,64,64,16,False
reactive,15,540,9,57,57,False,64,64,16,False
reactive,15,540,10,58,58,False,64,64,16,False
reactive,15,540,11,59,59,False,64,64,16,False
reactive,15,540,12,60,60,False,64,64,16,False
reactive,15,540,13,61,61,False,64,64,16,False
reactive,15,540,14,62,62,False,64,64,16,False
reactive,15,540,15,63,63,False,64,64,16,False
reactive,15,540,16,0,0,False,64,64,16,False
reactive,15,540,17,1,1,False,64,64,16,False
reactive,15,540,18,2,2,False,64,64,16,False
reactive,15,540,19,3,3,False,64,64,16,False
reactive,15,540,20,4,4,False,64,64,16,False
reactive,15,540,21,5,5,False,64,64,16,False
reactive,15,540,22,6,6,False,64,64,16,False
reactive,15,540,23,7,7,False,64,64,16,False
reactive,15,540,24,8,8,False,64,64,16,False
reactive,15,540,25,9,9,False,64,64,16,False
reactive,15,540,26,10,10,False,64,64,16,False
reactive,15,540,27,11,11,False,64,64,16,False
reactive,15,540,28,12,12,False,64,64,16,False
reactive,15,540,29,13,13,False,64,64,16,False
reactive,15,540,30,14,14,False,64,64,16,False
reactive,15,540,31,15,15,False,64,64,16,False
reactive,15,540,32,16,16,False,64,64,16,False
reactive,15,540,33,17,17,False,64,64,16,False
reactive,15,540,34,18,18,False,64,64,16,False
reactive,15,540,35,19,19,False,64,64,16,False
reactive,15,540,36,20,20,False,64,64,16,False
reactive,15,540,37,21,21,False,64,64,16,False
reactive,15,540,38,22,22,False,64,64,16,False
reactive,15,540,39,23,23,False,64,64,16,False
reactive,15,540,40,24,24,False,64,64,16,False
reactive,15,540,41,25,25,False,64,64,16,False
reactive,15,540,42,26,26,False,64,64,16,False
reactive,15,540,43,27,27,False,64,64,16,False
reactive,15,540,44,28,28,False,64,64,16,False
reactive,15,540,45,29,29,False,64,64,16,False
reactive,15,540,46,30,30,False,64,64,16,False
reactive,15,540,47,31,31,False,64,64,16,False
reactive,15,540,48,32,32,False,64,64,16,False
reactive,15,540,49,33,33,False,64,64,16,False
reactive,15,540,50,34,34,False,64,64,16,False
reactive,15,540,51,35,35,False,64,64,16,False
reactive,15,540,52,36,36,False,64,64,16,False
reactive,15,540,53,37,37,False,64,64,16,False
reactive,15,540,54,38,38,False,64,64,16,False
reactive,15,540,55,39,39,False,64,64,16,False
reactive,15,540,56,40,40,False,64,64,16,False
reactive,15,540,57,41,41,False,64,64,16,False
reactive,15,540,58,42,42,False,64,64,16,False
reactive,15,540,59,43,43,False,64,64,16,False
reactive,15,540,60,44,44,False,64,64,16,False
reactive,15,540,61,45,45,False,64,64,16,False
reactive,15,540,62,46,46,False,64,64,16,False
reactive,15,540,63,47,47,False,64,64,16,False
reactive,16,608,0,47,47,False,68,68,17,False
reactive,16,608,1,48,48,False,68,68,17,False
reactive,16,608,2,49,49,False,68,68,17,False
reactive,16,608,3,50,50,False,68,68,17,False
reactive,16,608,4,51,51,False,68,68,17,False
reactive,16,608,5,52,52,False,68,68,17,False
reactive,16,608,6,53,53,False,68,68,17,False
reactive,16,608,7,54,54,False,68,68,17,False
reactive,16,608,8,55,55,False,68,68,17,False
reactive,16,608,9,56,56,False,68,68,17,False
reactive,16,608,10,57,57,False,68,68,17,False
reactive,16,608,11,58,58,False,68,68,17,False
reactive,16,608,12,59,59,False,68,68,17,False
reactive,16,608,13,60,60,False,68,68,17,False
reactive,16,608,14,61,61,False,68,68,17,False
reactive,16,608,15,62,62,False,68,68,17,False
reactive,16,608,16,63,63,False,68,68,17,False
reactive,16,608,17,0,0,False,68,68,17,False
reactive,16,608,18,1,1,False,68,68,17,False
reactive,16,608,19,2,2,False,68,68,17,False
reactive,16,608,20,3,3,False,68,68,17,False
reactive,16,608,21,4,4,False,68,68,17,False
reactive,16,608,22,5,5,False,68,68,17,False
reactive,16,608,23,6,6,False,68,68,17,False
reactive,16,608,24,7,7,False,68,68,17,False
reactive,16,608,25,8,8,False,68,68,17,False
reactive,16,608,26,9,9,False,68,68,17,False
reactive,16,608,27,10,10,False,68,68,17,False
reactive,16,608,28,11,11,False,68,68,17,False
reactive,16,608,29,12,12,False,68,68,17,False
reactive,16,608,30,13,13,False,68,68,17,False
reactive,16,608,31,14,14,False,68,68,17,False
reactive,16,608,32,15,15,False,68,68,17,False
reactive,16,608,33,16,16,False,68,68,17,False
reactive,16,608,34,17,17,False,68,68,17,False
reactive,16,608,35,18,18,False,68,68,17,False
reactive,16,608,36,19,19,False,68,68,17,False
reactive,16,608,37,20,20,False,68,68,17,False
reactive,16,608,38,21,21,False,68,68,17,False
reactive,16,608,39,22,22,False,68,68,17,False
reactive,16,608,40,23,23,False,68,68,17,False
reactive,16,608,41,24,24,False,68,68,17,False
reactive,16,608,42,25,25,False,68,68,17,False
reactive,16,608,43,26,26,False,68,68,17,False
reactive,16,608,44,27,27,False,68,68,17,False
reactive,16,608,45,28,28,False,68,68,17,False
reactive,16,608,46,29,29,False,68,68,17,False
reactive,16,608,47,30,30,False,68,68,17,False
reactive,16,608,48,31,31,False,68,68,17,False
reactive,16,608,49,32,32,False,68,68,17,False
reactive,16,608,50,33,33,False,68,68,17,False
reactive,16,608,51,34,34,False,68,68,17,False
reactive,16,608,52,35,35,False,68,68,17,False
reactive,16,608,53,36,36,False,68,68,17,False
reactive,16,608,54,37,37,False,68,68,17,False
reactive,16,608,55,38,38,False,68,68,17,False
reactive,16,608,56,39,39,False,68,68,17,False
reactive,16,608,57,40,40,False,68,68,17,False
reactive,16,608,58,41,41,False,68,68,17,False
reactive,16,608,59,42,42,False,68,68,17,False
reactive,16,608,60,43,43,False,68,68,17,False
reactive,16,608,61,44,44,False,68,68,17,False
reactive,16,608,62,45,45,False,68,68,17,False
reactive,16,608,63,46,46,False,68,68,17,False
reactive,17,680,0,46,46,False,72,72,18,False
reactive,17,680,1,47,47,False,72,72,18,False
reactive,17,680,2,48,48,False,72,72,18,False
reactive,17,680,3,49,49,False,72,72,18,False
reactive,17,680,4,50,50,False,72,72,18,False
reactive,17,680,5,51,51,False,72,72,18,False
reactive,17,680,6,52,52,False,72,72,18,False
reactive,17,680,7,53,53,False,72,72,18,False
reactive,17,680,8,54,54,False,72,72,18,False
reactive,17,680,9,55,55,False,72,72,18,False
reactive,17,680,10,56,56,False,72,72,18,False
reactive,17,680,11,57,57,False,72,72,18,False
reactive,17,680,12,58,58,False,72,72,18,False
reactive,17,680,13,59,59,False,72,72,18,False
reactive,17,680,14,60,60,False,72,72,18,False
reactive,17,680,15,61,61,False,72,72,18,False
reactive,17,680,16,62,62,False,72,72,18,False
reactive,17,680,17,63,63,False,72,72,18,False
reactive,17,680,18,0,0,False,72,72,18,False
reactive,17,680,19,1,1,False,72,72,18,False
reactive,17,680,20,2,2,False,72,72,18,False
reactive,17,680,21,3,3,False,72,72,18,False
reactive,17,680,22,4,4,False,72,72,18,False
reactive,17,680,23,5,5,False,72,72,18,False
reactive,17,680,24,6,6,False,72,72,18,False
reactive,17,680,25,7,7,False,72,72,18,False
reactive,17,680,26,8,8,False,72,72,18,False
reactive,17,680,27,9,9,False,72,72,18,False
reactive,17,680,28,10,10,False,72,72,18,False
reactive,17,680,29,11,11,False,72,72,18,False
reactive,17,680,30,12,12,False,72,72,18,False
reactive,17,680,31,13,13,False,72,72,18,False
reactive,17,680,32,14,14,False,72,72,18,False
reactive,17,680,33,15,15,False,72,72,18,False
reactive,17,680,34,16,16,False,72,72,18,False
reactive,17,680,35,17,17,False,72,72,18,False
reactive,17,680,36,18,18,False,72,72,18,False
reactive,17,680,37,19,19,False,72,72,18,False
reactive,17,680,38,20,20,False,72,72,18,False
reactive,17,680,39,21,21,False,72,72,18,False
reactive,17,680,40,22,22,False,72,72,18,False
reactive,17,680,41,23,23,False,72,72,18,False
reactive,17,680,42,24,24,False,72,72,18,False
reactive,17,680,43,25,25,False,72,72,18,False
reactive,17,680,44,26,26,False,72,72,18,False
reactive,17,680,45,27,27,False,72,72,18,False
reactive,17,680,46,28,28,False,72,72,18,False
reactive,17,680,47,29,29,False,72,72,18,False
reactive,17,680,48,30,30,False,72,72,18,False
reactive,17,680,49,31,31,False,72,72,18,False
reactive,17,680,50,32,32,False,72,72,18,False
reactive,17,680,51,33,33,False,72,72,18,False
reactive,17,680,52,34,34,False,72,72,18,False
reactive,17,680,53,35,35,False,72,72,18,False
reactive,17,680,54,36,36,False,72,72,18,False
reactive,17,680,55,37,37,False,72,72,18,False
reactive,17,680,56,38,38,False,72,72,18,False
reactive,17,680,57,39,39,False,72,72,18,False
reactive,17,680,58,40,40,False,72,72,18,False
reactive,17,680,59,41,41,False,72,72,18,False
reactive,17,680,60,42,42,False,72,72,18,False
reactive,17,680,61,43,43,False,72,72,18,False
reactive,17,680,62,44,44,False,72,72,18,False
reactive,17,680,63,45,45,False,72,72,18,False
reactive,18,756,0,45,45,False,76,76,19,False
reactive,18,756,1,46,46,False,76,76,19,False
reactive,18,756,2,47,47,False,76,76,19,False
reactive,18,756,3,48,48,False,76,76,19,False
reactive,18,756,4,49,49,False,76,76,19,False
reactive,18,756,5,50,50,False,76,76,19,False
reactive,18,756,6,51,51,False,76,76,19,False
reactive,18,756,7,52,52,False,76,76,19,False
reactive,18,756,8,53,53,False,76,76,19,False
reactive,18,756,9,54,54,False,76,76,19,False
reactive,18,756,10,55,55,False,76,76,19,False
reactive,18,756,11,56,56,False,76,76,19,False
reactive,18,756,12,57,57,False,76,76,19,False
reactive,18,756,13,58,58,False,76,76,19,False
reactive,18,756,14,59,59,False,76,76,19,False
reactive,18,756,15,60,60,False,76,76,19,False
reactive,18,756,16,61,61,False,76,76,19,False
reactive,18,756,17,62,62,False,76,76,19,False
reactive,18,756,18,63,63,False,76,76,19,False
reactive,18,756,19,0,0,False,76,76,19,False
reactive,18,756,20,1,1,False,76,76,19,False
reactive,18,756,21,2,2,False,76,76,19,False
reactive,18,756,22,3,3,False,76,76,19,False
reactive,18,756,23,4,4,False,76,76,19,False
reactive,18,756,24,5,5,False,76,76,19,False
reactive,18,756,25,6,6,False,76,76,19,False
reactive,18,756,26,7,7,False,76,76,19,False
reactive,18,756,27,8,8,False,76,76,19,False
reactive,18,756,28,9,9,False,76,76,19,False
reactive,18,756,29,10,10,False,76,76,19,False
reactive,18,756,30,11,11,False,76,76,19,False
reactive,18,756,31,12,12,False,76,76,19,False
reactive,18,756,32,13,13,False,76,76,19,False
reactive,18,756,33,14,14,False,76,76,19,False
reactive,18,756,34,15,15,False,76,76,19,False
reactive,18,756,35,16,16,False,76,76,19,False
reactive,18,756,36,17,17,False,76,76,19,False
reactive,18,756,37,18,18,False,76,76,19,False
reactive,18,756,38,19,19,False,76,76,19,False
reactive,18,756,39,20,20,False,76,76,19,False
reactive,18,756,40,21,21,False,76,76,19,False
reactive,18,756,41,22,22,False,76,76,19,False
reactive,18,756,42,23,23,False,76,76,19,False
reactive,18,756,43,24,24,False,76,76,19,False
reactive,18,756,44,25,25,False,76,76,19,False
reactive,18,756,45,26,26,False,76,76,19,False
reactive,18,756,46,27,27,False,76,76,19,False
reactive,18,756,47,28,28,False,76,76,19,False
reactive,18,756,48,29,29,False,76,76,19,False
reactive,18,756,49,30,30,False,76,76,19,False
reactive,18,756,50,31,31,False,76,76,19,False
reactive,18,756,51,32,32,False,76,76,19,False
reactive,18,756,52,33,33,False,76,76,19,False
reactive,18,756,53,34,34,False,76,76,19,False
reactive,18,756,54,35,35,False,76,76,19,False
reactive,18,756,55,36,36,False,76,76,19,False
reactive,18,756,56,37,37,False,76,76,19,False
reactive,18,756,57,38,38,False,76,76,19,False
reactive,18,756,58,39,39,False,76,76,19,False
reactive,18,756,59,40,40,False,76,76,19,False
reactive,18,756,60,41,41,False,76,76,19,False
reactive,18,756,61,42,42,False,76,76,19,False
reactive,18,756,62,43,43,False,76,76,19,False
reactive,18,756,63,44,44,False,76,76,19,False
reactive,19,836,0,44,44,False,80,80,20,False
reactive,19,836,1,45,45,False,80,80,20,False
reactive,19,836,2,46,46,False,80,80,20,False
reactive,19,836,3,47,47,False,80,80,20,False
reactive,19,836,4,48,48,False,80,80,20,False
reactive,19,836,5,49,49,False,80,80,20,False
reactive,19,836,6,50,50,False,80,80,20,False
reactive,19,836,7,51,51,False,80,80,20,False
reactive,19,836,8,52,52,False,80,80,20,False
reactive,19,836,9,53,53,False,80,80,20,False
reactive,19,836,10,54,54,False,80,80,20,False
reactive,19,836,11,55,55,False,80,80,20,False
reactive,19,836,12,56,56,False,80,80,20,False
reactive,19,836,13,57,57,False,80,80,20,False
reactive,19,836,14,58,58,False,80,80,20,False
reactive,19,836,15,59,59,False,80,80,20,False
reactive,19,836,16,60,60,False,80,80,20,False
reactive,19,836,17,61,61,False,80,80,20,False
reactive,19,836,18,62,62,False,80,80,20,False
reactive,19,836,19,63,63,False,80,80,20,False
reactive,19,836,20,0,0,False,80,80,20,False
reactive,19,836,21,1,1,False,80,80,20,False
reactive,19,836,22,2,2,False,80,80,20,False
reactive,19,836,23,3,3,False,80,80,20,False
reactive,19,836,24,4,4,False,80,80,20,False
reactive,19,836,25,5,5,False,80,80,20,False
reactive,19,836,26,6,6,False,80,80,20,False
reactive,19,836,27,7,7,False,80,80,20,False
reactive,19,836,28,8,8,False,80,80,20,False
reactive,19,836,29,9,9,False,80,80,20,False
reactive,19,836,30,10,10,False,80,80,20,False
reactive,19,836,31,11,11,False,80,80,20,False
reactive,19,836,32,12,12,False,80,80,20,False
reactive,19,836,33,13,13,False,80,80,20,False
reactive,19,836,34,14,14,False,80,80,20,False
reactive,19,836,35,15,15,False,80,80,20,False
reactive,19,836,36,16,16,False,80,80,20,False
reactive,19,836,37,17,17,False,80,80,20,False
reactive,19,836,38,18,18,False,80,80,20,False
reactive,19,836,39,19,19,False,80,80,20,False
reactive,19,836,40,20,20,False,80,80,20,False
reactive,19,836,41,21,21,False,80,80,20,False
reactive,19,836,42,22,22,False,80,80,20,False
reactive,19,836,43,23,23,False,80,80,20,False
reactive,19,836,44,24,24,False,80,80,20,False
